customer_id,gender,senior_citizen,partner,dependents,tenure,contract,internet_service,phone_service,multiple_lines,online_security,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,payment_method,monthly_charges,total_charges,churn
C100234,Male,1,1,1,7,Two year,None,1,1,0,0,0,0,0,1,Electronic check,42.89,382.33,0
C100235,Male,0,0,0,31,Month-to-month,DSL,1,0,0,0,0,0,1,0,Mailed check,53.62,1734.12,0
C100236,Female,0,1,1,8,Two year,None,1,0,0,0,0,0,0,1,Mailed check,24.35,205.8,0
C100237,Male,0,1,0,16,Month-to-month,Fiber optic,1,0,0,1,0,1,0,0,Credit card (automatic),83.23,1377.91,0
C100238,Female,0,1,0,9,One year,DSL,1,1,0,0,1,0,1,1,Bank transfer (automatic),65.29,512.39,0
C100239,Female,0,0,1,8,Month-to-month,None,1,1,0,0,0,0,0,1,Electronic check,28.91,239.56,1
C100240,Male,0,0,0,31,Month-to-month,Fiber optic,1,0,1,1,0,0,0,0,Credit card (automatic),71.32,2123.25,1
C100241,Male,0,1,1,44,Two year,None,1,0,0,0,0,0,0,1,Electronic check,25.92,1145.66,0
C100242,Female,0,1,1,7,Two year,None,1,0,0,0,0,0,0,1,Electronic check,26.72,146.81,0
C100243,Male,0,0,0,5,Month-to-month,DSL,1,1,1,1,0,0,0,1,Electronic check,64.39,367.2,0
C100244,Male,0,1,0,5,Two year,DSL,1,0,1,0,0,0,1,0,Mailed check,59.77,302.85,0
C100245,Male,1,0,0,12,Month-to-month,DSL,1,1,1,1,1,0,0,1,Bank transfer (automatic),77.8,914.88,1
C100246,Male,0,0,0,24,Month-to-month,Fiber optic,1,1,1,0,0,1,0,1,Mailed check,79.7,1894.88,0
C100247,Female,0,0,0,25,Month-to-month,DSL,1,1,1,0,1,1,0,0,Credit card (automatic),69.73,1633.43,0
C100248,Female,0,0,0,6,Month-to-month,Fiber optic,1,0,1,1,0,1,0,0,Mailed check,87.89,571.54,1
C100249,Female,0,0,1,1,Month-to-month,None,1,1,0,0,0,0,0,1,Electronic check,40.71,109.64,1
C100250,Male,0,0,0,6,Month-to-month,DSL,1,0,1,0,1,0,1,1,Mailed check,69.25,454.49,0
C100251,Male,1,0,1,23,Month-to-month,Fiber optic,1,1,0,0,1,0,0,1,Bank transfer (automatic),71.49,1619.42,0
C100252,Female,0,1,0,18,One year,Fiber optic,1,0,0,0,0,0,0,1,Mailed check,71.7,1247.18,0
C100253,Female,0,1,0,30,Two year,DSL,0,0,0,1,0,0,1,0,Mailed check,48.55,1372.85,0
C100254,Female,0,1,0,61,One year,DSL,1,0,1,1,0,0,0,0,Mailed check,53.17,3223.99,0
C100255,Male,0,0,0,4,Month-to-month,DSL,0,0,0,1,0,1,1,1,Mailed check,54.51,102.55,0
C100256,Male,0,1,0,8,One year,Fiber optic,1,0,1,1,1,0,1,1,Electronic check,88.49,601.01,0
C100257,Female,0,0,0,19,Month-to-month,DSL,0,0,0,1,1,0,0,1,Credit card (automatic),46.18,925.7,0
C100258,Female,0,1,1,25,One year,None,1,0,0,0,0,0,0,1,Electronic check,30.49,842.44,1
C100259,Male,0,1,1,16,One year,None,1,0,0,0,0,0,0,1,Electronic check,24.58,362.23,0
C100260,Female,0,0,0,30,Month-to-month,DSL,1,0,0,0,1,1,0,0,Bank transfer (automatic),64.61,1961.77,0
C100261,Male,0,0,1,3,Month-to-month,None,1,1,0,0,0,0,0,1,Credit card (automatic),30.8,67.71,1
C100262,Female,0,1,1,2,Two year,None,1,1,0,0,0,0,0,1,Bank transfer (automatic),30.07,119.03,0
C100263,Female,0,1,0,4,Two year,DSL,0,0,0,1,1,0,0,0,Mailed check,46.43,197.09,0
C100264,Male,1,1,1,32,One year,None,1,0,0,0,0,0,0,0,Credit card (automatic),22.97,765.94,0
C100265,Female,0,1,0,5,Two year,DSL,1,1,0,0,0,1,1,1,Electronic check,63.88,228.54,0
C100266,Female,0,1,0,9,Two year,Fiber optic,1,0,0,1,0,1,0,1,Mailed check,71.14,635.56,0
C100267,Female,0,0,0,72,Month-to-month,DSL,1,0,1,1,0,0,0,1,Mailed check,59.65,4268.19,0
C100268,Female,0,1,1,29,One year,None,1,1,0,0,0,0,0,1,Mailed check,30.93,965.58,0
C100269,Female,0,0,1,5,Month-to-month,None,1,0,0,0,0,0,0,1,Mailed check,30.99,127.66,0
C100270,Female,0,1,1,2,Month-to-month,None,0,0,0,0,0,0,0,0,Credit card (automatic),18.69,24.93,1
C100271,Female,0,0,1,9,Month-to-month,None,1,1,0,0,0,0,0,1,Electronic check,32.13,196.22,0
C100272,Female,0,1,0,42,Two year,DSL,1,0,0,0,1,1,0,1,Electronic check,66.67,2807.71,0
C100273,Male,0,1,0,4,One year,Fiber optic,1,1,0,1,0,1,1,0,Mailed check,79.26,322.2,1
C100274,Male,0,0,0,7,Month-to-month,DSL,1,0,0,0,0,1,0,0,Mailed check,59.57,402.52,0
C100275,Female,0,0,0,10,Month-to-month,DSL,1,1,0,0,1,1,0,0,Bank transfer (automatic),59.82,661.88,0
C100276,Female,0,0,0,18,Month-to-month,DSL,1,0,0,0,1,1,0,1,Credit card (automatic),56.42,1016.49,0
C100277,Male,0,1,1,18,One year,None,1,1,0,0,0,0,0,1,Bank transfer (automatic),32.33,550.5,1
C100278,Male,1,1,0,53,Two year,Fiber optic,1,1,1,1,1,1,0,0,Credit card (automatic),88.34,4642.2,0
C100279,Male,1,0,0,3,Month-to-month,DSL,1,1,0,0,0,0,0,1,Electronic check,54.22,200.12,1
C100280,Female,0,1,1,58,Month-to-month,None,1,0,0,0,0,0,0,1,Electronic check,30.01,1659.44,0
C100281,Female,0,1,1,4,One year,None,1,1,0,0,0,0,0,1,Electronic check,31.92,94.54,0
C100282,Female,0,0,0,8,Month-to-month,DSL,1,0,1,1,0,1,0,0,Bank transfer (automatic),53.56,422.18,1
C100283,Female,0,1,0,5,Month-to-month,Fiber optic,1,0,1,0,0,0,0,1,Electronic check,65.81,308.5,1
C100284,Male,0,0,1,18,Month-to-month,Fiber optic,1,0,1,1,1,0,1,1,Electronic check,88.61,1591.32,0
C100285,Female,0,0,0,3,Month-to-month,Fiber optic,1,0,0,1,0,0,0,1,Mailed check,71.24,270.29,0
C100286,Female,0,0,0,15,Month-to-month,Fiber optic,1,1,0,0,0,1,0,1,Electronic check,79.39,1177.4,0
C100287,Female,0,1,0,16,Two year,Fiber optic,1,0,1,0,1,1,1,1,Bank transfer (automatic),86.19,1329.14,1
C100288,Male,0,0,0,6,Month-to-month,DSL,1,1,0,0,0,0,1,0,Credit card (automatic),63.83,459.93,0
C100289,Female,0,0,0,18,Month-to-month,Fiber optic,1,1,0,0,1,1,1,1,Electronic check,85.07,1517.39,1
C100290,Male,0,1,0,5,One year,DSL,0,0,0,1,1,1,0,1,Mailed check,52.55,283.95,0
C100291,Female,0,1,0,5,Two year,DSL,1,0,1,0,0,0,0,1,Electronic check,51.48,331.28,0
C100292,Male,1,1,0,21,Month-to-month,DSL,1,0,0,1,0,0,1,1,Electronic check,65.21,1333.42,1
C100293,Female,0,0,0,2,Month-to-month,Fiber optic,1,0,1,0,0,0,1,1,Electronic check,63.48,216.14,1
C100294,Male,0,1,0,4,One year,Fiber optic,0,0,0,0,1,0,1,0,Mailed check,65.98,353.08,1
C100295,Male,1,0,0,15,Month-to-month,Fiber optic,1,1,1,0,1,0,0,0,Mailed check,78.98,1148.09,0
C100296,Male,1,1,0,3,One year,DSL,1,1,1,1,0,0,1,1,Bank transfer (automatic),71.39,185.52,0
C100297,Male,0,0,1,17,Month-to-month,None,1,0,0,0,0,0,0,0,Credit card (automatic),28.95,528.92,0
C100298,Male,0,0,0,12,Month-to-month,DSL,1,0,0,0,0,0,0,1,Electronic check,55.54,738.94,0
C100299,Male,0,0,0,44,Month-to-month,Fiber optic,1,1,0,1,0,0,1,1,Bank transfer (automatic),80.56,3586.23,1
C100300,Male,0,1,0,51,One year,DSL,1,1,1,0,1,0,1,1,Bank transfer (automatic),69.3,3532.05,0
C100301,Female,0,0,1,16,Month-to-month,Fiber optic,1,1,0,0,1,0,1,1,Electronic check,83.61,1364.58,1
C100302,Male,0,0,0,18,Month-to-month,Fiber optic,1,1,0,0,0,0,0,1,Electronic check,61.41,1141.02,1
C100303,Male,0,1,0,72,Month-to-month,Fiber optic,1,0,1,0,1,0,0,1,Electronic check,69.72,5035.61,0
C100304,Male,1,1,1,4,One year,None,1,1,0,0,0,0,0,1,Electronic check,39.64,136.02,0
C100305,Female,0,0,1,3,Month-to-month,Fiber optic,1,0,1,0,0,0,0,1,Electronic check,70.75,253.14,1
C100306,Female,0,1,0,19,One year,Fiber optic,0,0,0,1,0,1,0,1,Electronic check,58.37,1095.89,1
C100307,Male,0,1,0,4,One year,Fiber optic,1,1,0,1,0,1,0,1,Credit card (automatic),93.48,279.44,0
C100308,Female,0,0,1,6,Month-to-month,None,1,0,0,0,0,0,0,0,Credit card (automatic),28.55,103.14,0
C100309,Female,0,1,1,39,Two year,None,1,1,0,0,0,0,0,0,Mailed check,30.54,1256.09,1
C100310,Female,0,1,1,30,Two year,Fiber optic,1,1,1,1,0,0,0,0,Bank transfer (automatic),71.21,2083.05,0
C100311,Female,0,0,1,12,Month-to-month,Fiber optic,1,1,0,0,1,0,0,0,Credit card (automatic),80.14,967.16,1
C100312,Female,0,0,1,12,Month-to-month,None,1,0,0,0,0,0,0,1,Mailed check,24.69,360.37,1
C100313,Female,0,0,1,28,Month-to-month,None,1,0,0,0,0,0,0,1,Mailed check,27.44,777.28,1
C100314,Female,0,0,0,8,Month-to-month,DSL,1,1,0,0,0,1,0,0,Bank transfer (automatic),63.02,619.46,0
C100315,Female,0,1,1,9,Month-to-month,None,1,0,0,0,0,0,0,0,Credit card (automatic),19.34,169.39,1
C100316,Female,0,1,1,10,Two year,Fiber optic,1,0,1,0,0,1,1,0,Bank transfer (automatic),87.48,833.8,0
C100317,Male,0,1,0,37,Two year,Fiber optic,0,0,0,0,0,0,0,1,Electronic check,49.89,1773.96,1
C100318,Female,0,0,0,5,Month-to-month,Fiber optic,0,0,1,0,0,1,1,0,Bank transfer (automatic),78.77,301.42,0
C100319,Male,1,0,0,35,Month-to-month,DSL,1,1,1,0,1,0,0,1,Electronic check,64.81,2345.55,1
C100320,Male,1,0,1,28,Month-to-month,None,1,1,0,0,0,0,0,1,Electronic check,40.1,1067.26,1
C100321,Female,0,1,0,11,Month-to-month,Fiber optic,1,1,0,1,1,0,1,1,Mailed check,85.42,859.13,1
C100322,Female,0,0,0,13,Month-to-month,DSL,1,1,1,1,0,1,0,0,Bank transfer (automatic),75.53,964.03,0
C100323,Male,0,1,0,55,Two year,Fiber optic,1,0,1,0,1,1,0,1,Electronic check,82.68,4518.22,0
C100324,Male,0,1,0,2,Two year,DSL,1,0,1,1,0,0,1,1,Electronic check,65.11,97.07,0
C100325,Male,0,0,0,10,Month-to-month,Fiber optic,1,0,0,1,0,1,1,1,Bank transfer (automatic),84.11,905.91,1
C100326,Male,0,1,0,24,One year,Fiber optic,1,1,1,1,0,0,0,1,Electronic check,63.56,1536.7,1
C100327,Male,0,1,0,24,One year,Fiber optic,1,0,1,1,0,0,0,0,Credit card (automatic),70.69,1740.29,0
C100328,Male,0,1,0,9,Two year,DSL,1,1,0,1,1,0,1,0,Mailed check,75.32,792.67,0
C100329,Female,0,1,0,0,Month-to-month,DSL,1,1,1,1,1,1,0,0,Mailed check,68.02,0.0,0
C100330,Male,0,0,0,49,Month-to-month,DSL,1,0,0,0,0,1,0,1,Electronic check,53.49,2632.87,1
C100331,Female,0,1,0,39,One year,Fiber optic,1,0,0,0,0,1,1,1,Credit card (automatic),70.82,2692.53,0
C100332,Male,0,0,1,8,Month-to-month,None,1,0,0,0,0,0,0,0,Credit card (automatic),20.55,241.42,0
C100333,Male,1,1,1,5,One year,Fiber optic,1,1,0,0,1,1,1,1,Electronic check,85.46,417.07,0
C100334,Female,0,0,1,6,Month-to-month,Fiber optic,0,0,0,1,0,0,1,0,Bank transfer (automatic),67.44,250.61,1
C100335,Male,0,1,0,12,One year,DSL,1,1,0,1,1,0,0,1,Bank transfer (automatic),60.96,664.98,0
C100336,Female,0,1,0,5,Two year,DSL,1,0,0,1,0,0,0,1,Electronic check,47.04,309.76,1
C100337,Male,0,0,1,11,Month-to-month,None,1,1,0,0,0,0,0,0,Mailed check,28.42,221.35,1
C100338,Female,0,0,0,3,Month-to-month,Fiber optic,1,0,0,1,1,1,0,1,Credit card (automatic),74.47,218.49,0
C100339,Male,1,1,0,1,One year,DSL,1,1,1,0,1,0,0,1,Mailed check,61.81,86.59,1
C100340,Female,0,0,0,6,Month-to-month,Fiber optic,1,1,0,1,1,0,1,0,Credit card (automatic),79.53,505.39,1
C100341,Male,1,1,0,2,One year,Fiber optic,0,0,1,0,0,0,0,1,Electronic check,64.77,257.56,0
C100342,Male,0,1,0,7,One year,DSL,1,0,1,1,0,1,0,0,Credit card (automatic),61.71,428.04,0
C100343,Male,0,0,0,36,Month-to-month,DSL,1,1,1,1,0,1,1,0,Credit card (automatic),74.84,2646.06,0
C100344,Male,0,1,0,9,Two year,Fiber optic,1,1,1,1,1,0,0,1,Electronic check,84.93,720.47,0
C100345,Male,0,1,0,29,Month-to-month,DSL,1,1,1,0,0,0,0,1,Mailed check,49.11,1482.43,0
C100346,Male,1,1,0,3,One year,Fiber optic,1,0,0,1,1,0,1,0,Bank transfer (automatic),86.85,137.81,0
C100347,Female,0,0,1,38,Month-to-month,None,1,1,0,0,0,0,0,1,Credit card (automatic),38.42,1471.72,1
C100348,Male,0,0,1,41,Month-to-month,None,1,0,0,0,0,0,0,1,Electronic check,33.28,1446.8,0
C100349,Female,0,0,0,9,Month-to-month,Fiber optic,1,0,1,0,0,0,0,1,Electronic check,65.58,594.75,0
C100350,Male,0,1,0,0,Two year,DSL,1,1,1,1,0,0,0,1,Bank transfer (automatic),58.96,65.87,0
C100351,Female,0,1,0,21,Two year,Fiber optic,1,0,1,1,0,0,1,0,Mailed check,77.23,1514.8,1
C100352,Male,0,1,0,6,Two year,DSL,1,0,1,1,0,0,1,0,Bank transfer (automatic),63.34,443.83,0
C100353,Male,0,0,1,6,Month-to-month,None,1,0,0,0,0,0,0,0,Mailed check,35.62,223.97,1
C100354,Female,0,1,1,56,Month-to-month,Fiber optic,1,0,0,0,0,1,1,1,Credit card (automatic),68.54,3811.13,0
C100355,Male,0,1,0,1,One year,Fiber optic,1,1,0,0,0,0,0,1,Electronic check,75.81,49.62,0
C100356,Male,0,1,1,16,One year,Fiber optic,1,0,0,0,0,0,1,1,Credit card (automatic),70.23,1210.78,0
C100357,Male,0,0,0,16,Month-to-month,DSL,1,0,1,1,0,0,1,0,Mailed check,70.68,1089.24,1
C100358,Female,0,1,0,6,Two year,Fiber optic,1,0,1,0,1,0,1,1,Credit card (automatic),82.23,454.32,0
C100359,Male,0,0,1,7,Month-to-month,None,1,1,0,0,0,0,0,1,Electronic check,37.5,343.25,0
C100360,Male,1,0,0,1,Month-to-month,DSL,1,0,0,0,0,0,1,1,Bank transfer (automatic),61.07,76.09,0
C100361,Female,0,1,0,5,Two year,DSL,1,0,1,0,0,0,1,1,Credit card (automatic),60.71,328.35,0
C100362,Female,0,1,1,3,Month-to-month,None,1,1,0,0,0,0,0,0,Bank transfer (automatic),29.56,37.14,0
C100363,Female,0,0,0,3,Month-to-month,Fiber optic,0,0,1,0,0,0,1,1,Electronic check,61.78,133.05,1
C100364,Male,0,1,0,3,One year,DSL,1,1,0,1,0,1,0,0,Mailed check,70.13,298.36,1
C100365,Female,0,1,0,3,Two year,DSL,1,0,0,1,1,1,0,1,Electronic check,72.03,232.79,0
C100366,Male,0,0,0,4,Month-to-month,Fiber optic,1,0,0,1,1,0,1,1,Electronic check,75.67,301.28,1
C100367,Male,0,1,0,7,One year,Fiber optic,1,1,0,0,0,0,0,1,Bank transfer (automatic),74.89,507.54,0
C100368,Female,0,0,0,6,Month-to-month,Fiber optic,1,1,0,0,0,0,1,1,Credit card (automatic),81.16,478.89,1
C100369,Male,1,0,0,25,Month-to-month,DSL,0,0,0,0,0,0,0,0,Bank transfer (automatic),31.78,754.89,1
C100370,Male,0,0,0,8,Month-to-month,Fiber optic,1,0,1,1,0,1,1,1,Electronic check,91.98,755.04,0
C100371,Female,0,1,0,9,Month-to-month,Fiber optic,1,0,0,1,1,0,0,1,Electronic check,69.35,590.42,0
C100372,Female,0,0,1,32,Month-to-month,None,1,1,0,0,0,0,0,1,Electronic check,41.92,1320.03,0
C100373,Female,0,0,0,3,Month-to-month,Fiber optic,0,0,0,0,1,0,0,1,Electronic check,59.6,201.54,1
C100374,Female,0,1,0,6,One year,Fiber optic,1,1,0,1,0,0,0,1,Credit card (automatic),85.91,585.62,1
C100375,Female,0,1,1,1,One year,None,0,0,0,0,0,0,0,1,Electronic check,19.3,80.43,0
C100376,Male,1,1,0,2,One year,DSL,1,1,1,0,0,1,1,1,Electronic check,70.38,107.56,1
C100377,Female,0,1,0,3,Two year,DSL,1,0,0,0,0,1,1,1,Bank transfer (automatic),66.17,187.24,0
C100378,Female,0,0,0,56,Month-to-month,DSL,1,0,0,0,0,0,1,1,Electronic check,60.39,3296.45,1
C100379,Male,0,0,0,17,Month-to-month,DSL,1,0,0,0,1,1,0,0,Mailed check,63.4,1108.35,0
C100380,Male,0,1,1,5,Month-to-month,None,1,0,0,0,0,0,0,0,Mailed check,27.67,174.45,1
C100381,Male,1,1,0,8,One year,DSL,1,0,1,1,0,1,1,1,Electronic check,76.46,611.11,1
C100382,Male,0,0,1,0,Month-to-month,None,1,0,0,0,0,0,0,0,Mailed check,23.7,62.44,1
C100383,Female,0,0,0,43,Month-to-month,DSL,1,0,1,1,0,1,0,0,Mailed check,54.23,2300.71,0
C100384,Female,0,0,0,39,Month-to-month,Fiber optic,0,0,0,0,0,1,0,0,Bank transfer (automatic),63.4,2475.89,0
C100385,Male,1,0,0,24,Month-to-month,Fiber optic,1,0,1,0,0,0,1,1,Electronic check,87.75,2046.58,0
C100386,Male,0,1,0,0,Two year,DSL,1,1,1,1,0,0,1,1,Electronic check,73.68,0.0,0
C100387,Male,1,1,0,7,One year,Fiber optic,1,1,0,0,1,1,1,0,Bank transfer (automatic),83.73,560.79,1
C100388,Female,0,0,0,21,Month-to-month,Fiber optic,1,0,1,0,1,0,0,1,Electronic check,71.99,1540.56,1
C100389,Male,1,1,0,18,One year,Fiber optic,1,1,0,1,1,0,0,1,Electronic check,77.61,1376.75,0
C100390,Male,0,1,1,1,One year,None,1,0,0,0,0,0,0,1,Electronic check,25.07,83.43,0
C100391,Female,0,0,1,4,Month-to-month,None,1,0,0,0,0,0,0,1,Electronic check,24.66,12.3,0
C100392,Male,0,0,0,1,Month-to-month,Fiber optic,1,0,1,0,0,1,0,1,Electronic check,78.49,105.51,1
C100393,Male,0,1,1,72,One year,None,1,1,0,0,0,0,0,1,Credit card (automatic),36.76,2507.78,0
C100394,Female,0,0,0,30,Month-to-month,DSL,1,0,0,1,0,1,1,0,Mailed check,62.95,1881.47,0
C100395,Female,0,1,0,48,Month-to-month,DSL,1,1,1,0,1,1,1,1,Mailed check,70.72,3452.57,0
C100396,Male,0,1,0,2,Month-to-month,Fiber optic,1,1,1,0,1,1,1,1,Electronic check,91.48,176.33,0
C100397,Female,0,1,0,38,One year,Fiber optic,0,0,0,1,1,0,0,1,Electronic check,60.4,2354.8,1
C100398,Female,0,1,0,17,Two year,Fiber optic,1,1,1,1,1,0,0,0,Bank transfer (automatic),85.71,1405.93,0
C100399,Female,0,1,0,57,One year,Fiber optic,1,0,1,0,0,1,1,1,Bank transfer (automatic),79.75,4553.24,0
C100400,Female,0,1,1,7,Month-to-month,None,1,1,0,0,0,0,0,1,Credit card (automatic),36.11,210.41,0
C100401,Male,1,0,0,34,Month-to-month,DSL,0,0,0,0,0,0,1,1,Electronic check,48.52,1722.42,0
C100402,Male,0,1,1,25,One year,None,1,0,0,0,0,0,0,1,Electronic check,33.42,791.77,1
C100403,Female,0,1,0,38,Two year,Fiber optic,1,0,0,1,0,1,0,0,Bank transfer (automatic),75.05,2801.84,0
C100404,Male,1,1,0,21,Two year,Fiber optic,1,1,0,0,1,0,1,1,Electronic check,77.03,1679.7,1
C100405,Male,1,1,0,18,Two year,DSL,1,0,1,0,1,0,0,1,Electronic check,56.96,961.11,0
C100406,Female,0,0,0,17,Month-to-month,DSL,1,1,0,0,0,1,0,1,Electronic check,60.5,985.76,0
C100407,Male,0,1,0,11,One year,Fiber optic,1,0,0,0,1,0,1,1,Electronic check,85.38,965.46,1
C100408,Female,0,1,1,26,Two year,Fiber optic,1,0,1,1,0,1,0,1,Credit card (automatic),77.8,2032.62,0
C100409,Male,1,1,0,6,One year,Fiber optic,1,0,0,1,0,1,0,0,Credit card (automatic),84.9,472.9,0
C100410,Male,0,1,0,26,One year,DSL,1,0,0,0,0,0,0,1,Bank transfer (automatic),49.68,1284.7,0
C100411,Male,0,1,1,7,Month-to-month,Fiber optic,1,1,0,1,0,0,1,1,Electronic check,78.45,637.27,1
C100412,Female,0,1,0,53,One year,Fiber optic,1,0,1,0,0,0,1,0,Bank transfer (automatic),73.09,3821.74,0
C100413,Male,1,0,1,39,Month-to-month,None,1,1,0,0,0,0,0,0,Bank transfer (automatic),29.04,1131.16,1
C100414,Female,0,0,0,4,Month-to-month,Fiber optic,1,0,0,0,1,0,1,1,Bank transfer (automatic),74.51,282.02,0
C100415,Female,0,1,0,15,Two year,Fiber optic,1,0,1,1,1,1,0,0,Mailed check,84.08,1309.95,0
C100416,Female,0,1,0,3,Two year,Fiber optic,1,0,1,1,0,1,0,0,Credit card (automatic),80.48,178.49,0
C100417,Male,0,1,0,15,Two year,Fiber optic,1,0,1,1,1,1,1,1,Electronic check,102.46,1501.59,1
C100418,Female,0,0,0,2,Month-to-month,Fiber optic,1,1,0,1,1,0,1,1,Bank transfer (automatic),91.32,164.54,1
C100419,Male,1,0,0,2,Month-to-month,DSL,0,0,1,0,0,1,1,1,Credit card (automatic),58.85,81.97,1
C100420,Male,0,0,1,46,Month-to-month,None,1,1,0,0,0,0,0,0,Credit card (automatic),32.37,1509.05,0
C100421,Female,0,1,1,6,Two year,Fiber optic,1,0,1,0,0,1,0,1,Credit card (automatic),69.34,449.49,0
C100422,Female,0,1,0,7,One year,Fiber optic,1,1,0,1,1,1,0,1,Electronic check,85.71,619.57,0
C100423,Female,0,1,0,26,Two year,Fiber optic,1,0,1,0,0,0,0,1,Bank transfer (automatic),74.35,1843.2,0
C100424,Male,0,0,1,2,Month-to-month,Fiber optic,1,1,1,0,1,0,0,1,Electronic check,84.94,151.65,0
C100425,Male,0,1,0,14,One year,DSL,1,0,0,1,0,0,0,1,Bank transfer (automatic),50.6,694.48,0
C100426,Female,0,1,0,13,One year,DSL,1,0,0,0,0,1,0,1,Electronic check,49.62,586.17,0
C100427,Male,0,0,0,1,Month-to-month,DSL,1,1,0,1,0,1,0,1,Mailed check,65.44,19.65,1
C100428,Female,0,1,0,25,Two year,DSL,1,1,0,0,0,0,0,0,Credit card (automatic),56.8,1506.94,0
C100429,Male,0,1,0,30,One year,DSL,1,0,0,1,1,0,0,1,Credit card (automatic),55.74,1710.93,1
C100430,Male,1,0,1,11,Month-to-month,Fiber optic,1,1,0,1,1,0,0,0,Mailed check,79.75,815.08,0
C100431,Male,0,0,0,23,Month-to-month,DSL,1,0,0,0,0,1,0,1,Electronic check,55.82,1314.81,1
C100432,Male,0,1,1,40,Two year,None,1,0,0,0,0,0,0,1,Electronic check,30.17,1234.3,0
C100433,Male,0,1,1,25,One year,None,1,1,0,0,0,0,0,1,Electronic check,35.58,848.6,0
C100434,Female,0,1,0,22,One year,DSL,1,1,1,1,1,1,1,1,Electronic check,81.03,1805.58,0
C100435,Female,0,1,1,5,One year,Fiber optic,1,0,0,1,1,0,0,1,Credit card (automatic),65.98,305.08,1
C100436,Female,0,0,0,13,Month-to-month,Fiber optic,1,1,0,1,0,0,0,1,Mailed check,79.45,940.25,1
C100437,Male,0,1,1,11,One year,None,1,1,0,0,0,0,0,1,Electronic check,31.43,321.74,0
C100438,Male,0,1,0,4,Two year,Fiber optic,1,0,0,1,0,0,0,1,Bank transfer (automatic),56.71,171.3,0
C100439,Male,0,0,0,13,Month-to-month,Fiber optic,1,0,0,1,0,1,1,1,Electronic check,81.76,1030.87,1
C100440,Male,1,1,0,10,One year,DSL,1,0,0,1,1,0,1,1,Electronic check,66.15,685.8,0
C100441,Female,0,0,1,12,Month-to-month,None,1,0,0,0,0,0,0,1,Electronic check,34.02,432.52,1
C100442,Male,0,0,0,4,Month-to-month,DSL,1,0,0,1,0,0,0,1,Electronic check,54.3,235.12,0
C100443,Female,0,0,1,38,Month-to-month,None,1,1,0,0,0,0,0,1,Mailed check,34.66,1331.36,0
C100444,Female,0,1,0,42,Two year,DSL,1,0,1,0,1,1,0,0,Bank transfer (automatic),66.03,2719.08,0
C100445,Male,0,0,0,32,Month-to-month,Fiber optic,1,0,1,1,0,1,0,0,Mailed check,76.74,2415.3,1
C100446,Male,1,0,0,2,Month-to-month,Fiber optic,1,0,1,1,0,0,0,0,Credit card (automatic),71.55,200.59,0
C100447,Male,0,1,0,20,One year,DSL,1,0,0,0,1,1,0,0,Credit card (automatic),64.65,1381.7,0
C100448,Female,0,0,0,4,Month-to-month,DSL,1,1,0,0,0,0,0,1,Credit card (automatic),51.73,206.16,1
C100449,Male,0,1,0,3,One year,DSL,1,1,1,1,0,0,1,0,Credit card (automatic),70.98,227.63,0
C100450,Female,0,1,1,30,Two year,Fiber optic,1,0,0,0,0,0,0,0,Credit card (automatic),62.15,1970.53,0
C100451,Male,1,0,1,2,Month-to-month,Fiber optic,1,0,0,0,0,0,0,1,Credit card (automatic),61.13,100.69,0
C100452,Male,0,0,0,5,Month-to-month,DSL,1,0,1,0,0,1,0,1,Electronic check,60.36,309.88,0
C100453,Female,0,1,0,1,Two year,Fiber optic,1,0,0,0,0,1,0,1,Electronic check,70.44,37.15,0
C100454,Female,0,0,0,39,Month-to-month,DSL,1,1,0,1,0,1,0,1,Bank transfer (automatic),64.59,2412.93,0
C100455,Female,0,0,1,8,Month-to-month,Fiber optic,1,1,1,0,1,0,0,1,Credit card (automatic),79.68,607.62,0
C100456,Male,1,1,1,46,Two year,Fiber optic,1,1,1,1,0,1,0,1,Credit card (automatic),75.76,3503.65,0
C100457,Female,0,1,1,16,Two year,None,1,0,0,0,0,0,0,1,Bank transfer (automatic),27.2,356.09,0
C100458,Male,0,1,1,17,One year,None,1,1,0,0,0,0,0,0,Credit card (automatic),37.07,654.9,1
C100459,Male,0,1,0,22,One year,DSL,1,0,0,1,1,0,1,1,Bank transfer (automatic),71.27,1502.98,1
C100460,Male,0,1,0,8,Two year,DSL,1,0,0,0,0,0,0,1,Bank transfer (automatic),43.29,315.2,0
C100461,Female,0,1,1,53,One year,None,1,0,0,0,0,0,0,1,Electronic check,23.81,1252.07,1
C100462,Male,1,1,0,14,One year,DSL,0,0,0,1,0,0,0,1,Mailed check,44.37,574.79,0
C100463,Female,0,1,0,16,Two year,DSL,1,1,1,1,1,0,0,1,Electronic check,72.36,1159.05,0
C100464,Male,0,1,0,2,One year,DSL,1,1,0,0,1,1,0,1,Electronic check,61.47,117.05,0
C100465,Male,0,1,1,72,Month-to-month,Fiber optic,1,0,0,1,0,0,0,0,Mailed check,59.21,4266.51,0
C100466,Male,0,0,0,8,Month-to-month,Fiber optic,1,1,1,0,1,1,0,1,Electronic check,86.46,765.07,1
C100467,Male,1,1,1,4,Month-to-month,None,1,0,0,0,0,0,0,0,Credit card (automatic),24.97,58.71,0
C100468,Female,0,1,0,13,Month-to-month,Fiber optic,1,1,0,0,0,1,0,0,Mailed check,84.17,1117.81,0
